gender,age,no_of_days_subscribed,multi_screen,mail_subscribed,weekly_mins_watched,minimum_daily_mins,weekly_max_night_mins,videos_watched,customer_support_calls,churn
1,-0.657040342980351,-0.14420667764664621,0,0,-0.7900456272298251,1.155325885631401,1.5632334656366813,-1.001062010469265,-1.1784679459259704,0
0,-0.2646433293928151,-0.47020310069829035,0,1,-0.22399187440279492,-0.3604126026075509,0.13029766970295256,0.6066918518700124,1.8735116438526547,1
1,1.1087462181635603,0.9340891832164844,0,0,1.1576261670368642,1.624483036752981,-2.5820450868858913,-1.001062010469265,1.1105167464079984,0
1,-1.0494373565678867,0.4827095205295925,1,1,-0.3710913693808718,-0.5408576607312356,0.33500278340777095,0.20475338628519307,2.6365065412973108,1
1,-0.16654407599593113,0.9591658311435339,0,1,0.07393115340090556,1.7327500716271922,1.2561757950794539,-0.5991235448844456,-0.41547304848131417,0
0,0.5201506977822566,0.6080927601648403,0,0,-0.8961807058848934,0.39745664151192545,0.027945112850543373,-1.001062010469265,-0.41547304848131417,0
1,-0.16654407599593113,-1.2977324822909255,0,1,0.9490800475742747,-0.9378367886033419,-0.688522785116321,-0.19718507929962625,1.1105167464079984,0
0,2.384036512323052,0.15671309747794834,0,0,0.13351575896164503,0.2891896066377143,-0.9955804556735486,-0.5991235448844456,-0.41547304848131417,0
1,0.6182499511791406,1.5359287334656735,0,0,2.848339349822863,-1.7317950443475545,1.4097046303580676,1.8125072486244704,1.8735116438526547,1
1,-0.558941089583467,-0.26958991728189396,0,0,-1.8178800731525906,-1.0821928351022894,-1.5585195183617992,-0.19718507929962625,-0.41547304848131417,0
0,-0.46084183618658303,0.13163644955089882,1,1,-0.4437101074080236,1.624483036752981,-0.27911255770668425,-0.5991235448844456,-1.1784679459259704,1
0,-0.657040342980351,-1.0218893550933803,0,0,0.04786288846808151,0.39745664151192545,-0.023231165575661225,1.4105687830396512,1.8735116438526547,0
0,-0.657040342980351,-0.47020310069829035,0,0,-0.6429461322517482,-1.8039730675970282,0.4373553402601802,-0.19718507929962625,-0.41547304848131417,0
1,-0.36274258278969906,-0.821276171676984,0,0,-0.5107427886638563,-1.9122401024712392,0.18147394812915718,-0.5991235448844456,0.3475218489633421,0
1,1.3049447249573283,0.7334759998000879,0,0,0.6716392279320786,-1.9122401024712392,0.4373553402601802,2.21444571420929,0.3475218489633421,0
1,0.9125477113697925,-1.097119298874529,0,0,-0.7956316840011443,1.4801269902540337,-1.45616696150939,-0.19718507929962625,-0.41547304848131417,0
1,-0.8532388497741189,-0.9466594113122317,0,0,-0.611291810547605,0.7222577461345574,0.7444130108174077,-0.5991235448844456,-1.1784679459259704,0
1,1.5992424851479803,-0.11913002971959667,0,1,1.5058237057824388,-0.035611497984918285,-0.17676000085427504,0.20475338628519307,-0.41547304848131417,0
0,0.5201506977822566,-0.5955863403335381,0,0,0.8280488175290215,-1.262637893225974,-1.3538144046569809,-1.001062010469265,0.3475218489633421,0
0,-0.7551395963772349,-1.5735756094884705,0,0,0.20799651591257004,0.9748808275077164,0.846765567669817,-1.4030004760540842,-1.1784679459259704,0
0,0.2258529375916047,-0.4952797486253399,0,0,2.6509653439029113,-1.262637893225974,1.1538232382270446,1.4105687830396512,-1.1784679459259704,1
0,0.4220514443853727,2.2631515233501105,0,0,-0.19606159054619804,-0.46867963748176134,-0.38146511455909343,0.20475338628519307,-0.41547304848131417,0
0,0.6182499511791406,1.7114652689550203,0,1,-1.5367152156628485,0.43354565313666227,1.2049995166532492,-1.001062010469265,0.3475218489633421,0
0,0.029654430797836803,1.6613119731009212,1,1,-0.9632133871407256,-0.5047686491064982,1.5120571872104769,1.0086303174548317,0.3475218489633421,0
0,-0.06844482259904716,-1.4481923698532226,0,0,1.1408679967229065,0.14483356013876644,-0.4838176714115026,-0.19718507929962625,-1.1784679459259704,0
1,0.4220514443853727,-0.09405338179254713,0,0,1.4983756300873468,0.46963466476139903,-0.688522785116321,-0.19718507929962625,2.6365065412973108,0
0,-1.2456358633616547,-0.5955863403335381,1,0,1.7385760712540794,0.6500797228850838,-0.8420516203949349,1.0086303174548317,-0.41547304848131417,1
1,-0.9513381031710029,-0.14420667764664621,0,0,0.19868642129370442,-0.9739258002280787,-0.17676000085427504,0.20475338628519307,-0.41547304848131417,0
1,0.6182499511791406,-0.5955863403335381,0,1,0.18192825097974671,-0.0717005096096551,0.3861790618339756,0.20475338628519307,-0.41547304848131417,0
0,-1.2456358633616547,-0.5705096924064885,0,0,-0.315230801667678,-1.262637893225974,-1.7632246320666176,-0.5991235448844456,0.3475218489633421,0
1,-0.2646433293928151,-1.1472725947286282,0,1,-1.264860452791972,0.39745664151192545,-0.8932278988211394,-0.19718507929962625,0.3475218489633421,0
1,-0.7551395963772349,-1.4732690177802723,0,0,-0.3841255018472838,0.32527861826245114,-1.2514618478045716,0.20475338628519307,-0.41547304848131417,0
1,-0.8532388497741189,-1.1723492426556776,0,1,-0.6373600754804286,1.04705885075719,-0.22793627928047963,0.20475338628519307,1.1105167464079984,0
1,-0.46084183618658303,0.783629295654187,0,0,-0.49398461834989815,0.0726555368892928,-0.8932278988211394,-0.5991235448844456,-1.1784679459259704,0
1,1.3049447249573283,-0.04390008593844803,0,1,-1.0972787496523908,0.6500797228850838,0.4885316186863848,-1.4030004760540842,-0.41547304848131417,0
0,0.2258529375916047,-0.2445132693548444,0,1,0.07206913447713201,-0.9017477769786048,1.2049995166532492,-0.5991235448844456,-0.41547304848131417,0
1,-1.1475366099647708,1.1597790145599303,1,0,-0.3692293504570986,-0.3604126026075509,-0.12558372242807042,-0.5991235448844456,0.3475218489633421,0
1,-0.2646433293928151,-1.2225025385097767,1,0,-0.4902605805023518,1.4079489670045595,-0.432641392985298,-0.19718507929962625,-1.1784679459259704,1
0,1.6973417385448641,0.006253209915651063,0,1,-0.05268613341566756,-1.0100148118528156,-1.45616696150939,-1.001062010469265,-1.1784679459259704,0
1,0.12775368419472077,0.6582460560189393,0,0,-1.0712104847195671,0.46963466476139903,0.28382650498156636,-0.5991235448844456,-0.41547304848131417,0
1,1.0106469647666765,-0.06897673386549757,0,1,-1.0954167307286176,-0.6852137072301829,-0.023231165575661225,0.20475338628519307,1.1105167464079984,0
1,-0.2646433293928151,-1.1221959468015785,0,1,0.17448017528465393,0.8305247810087685,0.07912139127674797,-0.19718507929962625,0.3475218489633421,0
0,-0.558941089583467,-0.6457396361876372,0,1,0.25640900793067173,1.5883940251282442,-0.432641392985298,-0.5991235448844456,0.3475218489633421,0
0,0.8144484579729085,-0.34481986106304263,0,1,-1.0600383711769283,1.1192368740066643,0.13029766970295256,-0.19718507929962625,-0.41547304848131417,0
1,-1.2456358633616547,-0.11913002971959667,0,1,-2.5887559075946647,0.613990711260347,-0.4838176714115026,1.0086303174548317,-1.1784679459259704,0
0,0.4220514443853727,-0.6206629882605876,1,0,-0.2463361014880722,-0.035611497984918285,1.0514706813746353,-0.5991235448844456,1.1105167464079984,0
0,-0.46084183618658303,-1.8243420887589659,0,0,-1.9966338898348104,-0.10778952123439192,-1.5073432399355946,-0.5991235448844456,-0.41547304848131417,0
1,0.3239521909884887,-0.8714294675310831,0,0,0.14841191035183057,-0.9739258002280787,-0.7396990635425257,0.6066918518700124,-0.41547304848131417,0
1,2.776433525910588,1.5860820293197726,0,0,1.2618992267681597,-0.216056556108603,-0.944404177247344,1.0086303174548317,-1.1784679459259704,1
0,-0.16654407599593113,-1.3980390739991235,0,0,-0.6839105485747567,-0.9378367886033419,-1.200285569378367,-0.19718507929962625,-0.41547304848131417,0
0,0.7163492045760246,1.6613119731009212,0,0,1.7571962604918108,0.25310059501297755,0.9491181245222262,0.20475338628519307,-1.1784679459259704,0
1,-0.7551395963772349,-0.19435997350074533,0,0,-0.7472191919830433,-0.2882345793580766,1.7679385793415,1.0086303174548317,0.3475218489633421,0
0,1.0106469647666765,-0.3949731569171417,0,0,-0.19419957162242482,0.14483356013876644,-1.5585195183617992,1.0086303174548317,-1.1784679459259704,0
1,-0.657040342980351,-1.372962426072074,0,0,-0.37481540722841816,0.14483356013876644,-0.38146511455909343,-0.5991235448844456,0.3475218489633421,0
0,0.4220514443853727,1.009319126997633,0,0,-1.0172119359301466,-0.6491246956054461,-0.33028883613288884,-0.19718507929962625,-0.41547304848131417,0
1,-0.558941089583467,0.5579394643107412,0,0,-1.3412032286666704,-0.25214556773333985,0.9491181245222262,-0.5991235448844456,0.3475218489633421,0
0,0.029654430797836803,-1.2475791864368264,0,1,2.2860096348433787,1.2275039088808748,0.13029766970295256,3.822199576548567,1.1105167464079984,0
0,-1.1475366099647708,0.8087059435812366,0,0,0.24896093223557894,0.5057236763861359,0.9491181245222262,-0.19718507929962625,2.6365065412973108,1
0,0.7163492045760246,0.4827095205295925,0,1,0.6921214360935827,-0.793480742104394,-0.38146511455909343,0.20475338628519307,0.3475218489633421,0
0,-0.2646433293928151,0.8588592394353357,0,0,1.1632122238081841,0.5779016996356101,0.7444130108174077,0.6066918518700124,-0.41547304848131417,0
0,1.3049447249573283,-0.26958991728189396,0,0,-0.7230129459739925,0.2170115833882407,-1.4049906830831855,-1.001062010469265,0.3475218489633421,0
1,0.2258529375916047,0.23194304125909698,0,0,1.578442443809591,-0.25214556773333985,-0.7396990635425257,1.8125072486244704,-0.41547304848131417,1
1,2.482135765719936,-1.9748019763212632,0,1,-0.879422535570935,0.9748808275077164,-1.1491092909521625,1.0086303174548317,1.1105167464079984,0
1,0.029654430797836803,1.5860820293197726,0,0,-1.0712104847195671,0.8305247810087685,-0.17676000085427504,1.0086303174548317,-0.41547304848131417,0
0,-0.36274258278969906,1.6863886210279708,0,0,-0.2519221582593918,-0.10778952123439192,-0.27911255770668425,0.20475338628519307,-0.41547304848131417,0
0,1.3049447249573283,-0.6206629882605876,0,1,-1.1624494119844502,-2.164863183844398,0.6932367323912032,1.0086303174548317,1.1105167464079984,0
1,0.4220514443853727,-0.34481986106304263,0,0,-1.0395561630154238,-1.262637893225974,0.9491181245222262,1.4105687830396512,1.1105167464079984,0
0,0.2258529375916047,-1.6237289053425696,0,1,1.150178091341772,-0.2882345793580766,-1.6608720752142085,-0.19718507929962625,-0.41547304848131417,0
1,-0.7551395963772349,1.9371551002984662,0,0,0.9844584071259636,0.8305247810087685,-1.200285569378367,1.0086303174548317,0.3475218489633421,0
1,-0.16654407599593113,0.5579394643107412,0,0,0.9788723503546444,0.613990711260347,-0.4838176714115026,-1.001062010469265,-1.1784679459259704,0
1,-0.7551395963772349,0.45763287260254293,0,0,-0.7360470784404045,-0.8295697537291308,2.7914641478655917,-1.4030004760540842,-1.1784679459259704,0
1,-0.46084183618658303,-0.3197432131359931,1,1,0.7759122876633734,0.46963466476139903,1.2049995166532492,-0.5991235448844456,-0.41547304848131417,0
1,0.5201506977822566,-0.11913002971959667,0,1,-0.9390071411316752,0.613990711260347,0.7444130108174077,-0.5991235448844456,-0.41547304848131417,0
1,-0.36274258278969906,0.0814831536967997,1,0,-2.18097376328835,-0.2882345793580766,-1.1491092909521625,-0.19718507929962625,1.1105167464079984,0
1,0.7163492045760246,0.8839358873623853,0,0,1.2451410564542011,0.8666137926335054,0.4373553402601802,0.20475338628519307,-0.41547304848131417,0
0,-0.46084183618658303,1.1096257187058312,0,0,0.3941984082898826,1.0831478623819268,0.9491181245222262,-1.001062010469265,-0.41547304848131417,0
0,-0.657040342980351,1.2099323104140294,0,1,1.3587242108043622,0.7583467577592948,-0.07440744400186583,-1.4030004760540842,-0.41547304848131417,0
1,-1.0494373565678867,-0.7460462278958354,0,0,-0.9985917466924152,-0.216056556108603,-0.22793627928047963,-1.001062010469265,-1.1784679459259704,0
1,0.9125477113697925,1.2350089583410788,0,0,-0.2481981204118454,-0.7213027188549204,1.5632334656366813,0.6066918518700124,4.162496336186623,0
0,-1.4418343701554226,-2.100185215956511,0,0,0.9248738015652235,0.2170115833882407,-0.4838176714115026,-1.001062010469265,-1.1784679459259704,1
0,-0.558941089583467,-1.1472725947286282,1,0,0.19682440236993157,-0.17996754448386618,0.5397078971125894,-1.001062010469265,0.3475218489633421,1
1,0.7163492045760246,-0.42004980484419124,0,0,0.4165426353751603,-1.2265488816012373,-0.944404177247344,-0.19718507929962625,-1.1784679459259704,0
1,0.029654430797836803,-0.6958929320417363,0,0,1.360586229728135,-0.14387853285912874,-0.5861702282639119,-0.19718507929962625,-1.1784679459259704,0
1,0.4220514443853727,-1.7491121449778173,0,0,0.8839093852422152,0.8305247810087685,1.7167623009152952,-0.5991235448844456,-1.1784679459259704,0
1,-0.2646433293928151,-1.097119298874529,0,0,-0.32826493413409,1.6605720483777184,0.7444130108174077,-1.4030004760540842,1.8735116438526547,1
1,-1.4418343701554226,-0.16928332557369577,0,0,0.20054844021747797,-0.7573917304796571,1.0514706813746353,-0.5991235448844456,1.1105167464079984,0
1,0.9125477113697925,-0.6958929320417363,0,0,-0.08247843619603729,0.5779016996356101,-0.22793627928047963,-0.5991235448844456,-0.41547304848131417,0
1,-0.46084183618658303,-0.21943662142779488,0,1,1.7329900144827604,-0.216056556108603,0.6932367323912032,-1.001062010469265,-0.41547304848131417,0
1,-0.16654407599593113,0.25701968918614654,1,0,2.1109798560087047,1.5523050135035075,-0.4838176714115026,-0.19718507929962625,-1.1784679459259704,1
1,0.9125477113697925,0.9340891832164844,0,0,-1.292790736648569,0.10874454851402962,-1.865577188919027,-0.5991235448844456,1.1105167464079984,0
0,-0.46084183618658303,1.2350089583410788,0,0,1.165074242731957,-0.0717005096096551,-1.0467567340997532,-0.5991235448844456,1.1105167464079984,1
0,-0.06844482259904716,-1.1221959468015785,0,1,-0.9203869518939438,0.2891896066377143,0.6932367323912032,0.20475338628519307,1.8735116438526547,1
0,0.12775368419472077,-0.6958929320417363,1,1,-0.7472191919830433,-1.6957060327228175,-0.6373465066901164,0.6066918518700124,-1.1784679459259704,0
0,-0.16654407599593113,0.7083993518730384,0,0,0.6716392279320786,0.9027028042582421,-1.3538144046569809,-0.19718507929962625,-0.41547304848131417,0
1,-0.06844482259904716,0.8087059435812366,0,0,-1.840224300237868,0.03656652526455599,0.7444130108174077,-1.001062010469265,-1.1784679459259704,0
0,-0.657040342980351,1.1597790145599303,0,0,-0.5703273942245963,-0.8295697537291308,-0.023231165575661225,-0.19718507929962625,4.162496336186623,1
0,0.029654430797836803,0.8588592394353357,0,1,0.6865353793222635,-0.5769466723559724,-0.8932278988211394,-1.001062010469265,-1.1784679459259704,0
0,0.12775368419472077,-0.018823438011398484,0,0,-2.179111744364577,-0.6130356839807093,1.0514706813746353,0.20475338628519307,-0.41547304848131417,0
1,0.029654430797836803,0.1817897454049979,0,0,0.2713051593208566,0.9027028042582421,0.28382650498156636,-1.4030004760540842,0.3475218489633421,0
0,-0.16654407599593113,-1.5484989615614209,0,1,0.32157967026273115,-2.2731302187186087,0.18147394812915718,-1.001062010469265,-1.1784679459259704,0
1,-1.0494373565678867,-0.8965061154581326,0,0,-0.22212985547902173,-0.035611497984918285,-0.12558372242807042,-0.5991235448844456,0.3475218489633421,0
1,-1.2456358633616547,-0.8965061154581326,0,1,0.397922446137429,0.7583467577592948,1.358528351931863,-0.5991235448844456,-0.41547304848131417,0
1,0.5201506977822566,1.8117718606632185,0,1,1.76836837403445,-0.5047686491064982,1.1538232382270446,-1.001062010469265,-0.41547304848131417,0
0,-0.2646433293928151,-0.4952797486253399,1,0,0.17075613743710752,1.3357709437550858,0.7955892892436124,-0.5991235448844456,0.3475218489633421,1
0,0.12775368419472077,-0.34481986106304263,0,1,0.8485310256905255,-0.14387853285912874,-0.9955804556735486,-1.001062010469265,-1.1784679459259704,0
1,0.7163492045760246,-0.4451264527712408,0,0,0.17261815636088107,0.14483356013876644,-0.8932278988211394,0.20475338628519307,1.1105167464079984,1
1,0.029654430797836803,0.9340891832164844,1,0,-0.83473408140038,0.7583467577592948,-0.9955804556735486,-1.001062010469265,0.3475218489633421,1
1,-0.7551395963772349,-0.19435997350074533,0,0,1.2935535484723029,-0.39650161423228775,0.7955892892436124,-0.5991235448844456,-1.1784679459259704,0
0,-0.2646433293928151,1.5359287334656735,1,0,0.18006623205597316,-3.211444520961769,1.870291136193909,0.6066918518700124,-0.41547304848131417,0
0,1.1087462181635603,-1.5234223136343714,0,1,-0.7118408324313537,0.6500797228850838,1.5632334656366813,0.20475338628519307,-0.41547304848131417,0
1,-0.46084183618658303,0.20686639333204745,0,0,0.3457859162717816,-0.2882345793580766,-1.3026381262307762,-0.5991235448844456,-1.1784679459259704,1
0,-0.06844482259904716,-0.8463528196040335,0,1,0.9211497637176778,-0.793480742104394,0.9491181245222262,-1.4030004760540842,0.3475218489633421,0
0,-0.657040342980351,-0.14420667764664621,0,0,-0.11040872005263418,-0.8295697537291308,-0.33028883613288884,-1.4030004760540842,-0.41547304848131417,0
1,-0.2646433293928151,-0.19435997350074533,1,0,1.5709943681144982,-0.32432359098281344,-1.4049906830831855,0.20475338628519307,-1.1784679459259704,0
1,-0.8532388497741189,0.25701968918614654,0,1,1.049629069458023,-0.17996754448386618,-0.944404177247344,0.6066918518700124,-0.41547304848131417,0
0,0.6182499511791406,-0.14420667764664621,1,1,0.3197176513389576,-0.25214556773333985,0.13029766970295256,0.20475338628519307,1.8735116438526547,0
1,1.7954409919417482,-0.8714294675310831,0,1,1.9061577743936609,0.6500797228850838,-0.38146511455909343,-0.19718507929962625,-0.41547304848131417,0
0,-0.558941089583467,1.561005381392723,0,1,-0.004273641397565866,-0.32432359098281344,0.23265022655536177,1.4105687830396512,-0.41547304848131417,1
0,-0.558941089583467,-2.250645103518808,0,0,0.11489556972391375,0.43354565313666227,-2.223811137902459,0.6066918518700124,0.3475218489633421,0
0,-0.16654407599593113,0.7083993518730384,0,0,-1.4268560991602341,-1.370904928100185,-0.27911255770668425,1.0086303174548317,-1.1784679459259704,0
1,-0.558941089583467,1.4105454938304258,1,0,1.8074707714336853,-0.6852137072301829,-0.22793627928047963,-0.5991235448844456,-0.41547304848131417,0
1,-0.8532388497741189,0.006253209915651063,0,1,0.6697772090083057,0.5057236763861359,2.893816704718001,-0.19718507929962625,-0.41547304848131417,0
1,-0.36274258278969906,-0.9215827633851822,0,0,-1.8048459406861785,1.0109698391324533,-0.5861702282639119,-0.5991235448844456,-1.1784679459259704,0
0,0.12775368419472077,0.4827095205295925,0,1,-0.34688512337182126,-1.2987269048507113,-0.432641392985298,1.4105687830396512,-0.41547304848131417,0
0,-0.558941089583467,0.1817897454049979,1,0,0.2694431403970838,0.36136762988718796,-0.38146511455909343,1.0086303174548317,0.3475218489633421,0
1,0.7163492045760246,-0.11913002971959667,0,0,1.0831454100859392,0.5779016996356101,0.7444130108174077,-0.19718507929962625,1.8735116438526547,0
1,0.2258529375916047,0.03132985784270061,0,0,0.4966094490974045,1.5883940251282442,-0.023231165575661225,-0.5991235448844456,-1.1784679459259704,0
0,2.6783342725137036,-0.7961995237499345,0,0,-0.579637488843462,0.6861687345098206,0.13029766970295256,-0.5991235448844456,1.1105167464079984,0
1,-0.2646433293928151,0.2820963371131961,0,0,-0.13275294713791183,-0.8295697537291308,0.18147394812915718,-0.5991235448844456,1.8735116438526547,1
0,2.6783342725137036,-1.1723492426556776,0,0,0.46867916524080766,0.18092257176350324,2.126172528324932,-1.001062010469265,1.1105167464079984,0
0,-1.6380328769491905,-0.04390008593844803,0,1,-2.1474574226604335,-3.6806016720833497,-0.8420516203949349,-1.8049389416389037,0.3475218489633421,0
0,-0.7551395963772349,-0.821276171676984,0,0,-0.15323515529941592,0.613990711260347,0.5397078971125894,-0.19718507929962625,0.3475218489633421,0
1,-0.8532388497741189,0.30717298504024565,0,0,-0.17557938238469356,0.36136762988718796,-0.4838176714115026,0.6066918518700124,-1.1784679459259704,0
0,-1.4418343701554226,-0.14420667764664621,0,0,0.03482875600166949,-0.3604126026075509,-0.17676000085427504,-1.001062010469265,1.8735116438526547,0
0,-0.7551395963772349,0.6833227039459888,0,0,-0.7509432298305894,-0.5047686491064982,-0.6373465066901164,-0.19718507929962625,0.3475218489633421,0
1,0.029654430797836803,1.5359287334656735,0,0,-1.9947718709110376,0.5779016996356101,-0.4838176714115026,-1.001062010469265,0.3475218489633421,0
1,0.4220514443853727,-0.7460462278958354,0,0,-0.8421821570954724,-0.9378367886033419,0.6420604539649986,0.6066918518700124,1.1105167464079984,0
0,-0.558941089583467,-0.9717360592392813,0,1,2.0253269855151412,-0.5769466723559724,-2.633221365312096,-0.5991235448844456,-1.1784679459259704,0
0,0.12775368419472077,1.460698789684525,0,0,-0.0750303605009445,0.2891896066377143,-0.12558372242807042,0.6066918518700124,-0.41547304848131417,0
0,0.9125477113697925,0.20686639333204745,0,0,-1.4324421559315534,-0.8295697537291308,-0.5861702282639119,-0.5991235448844456,-0.41547304848131417,0
1,0.5201506977822566,-0.19435997350074533,0,1,-0.7137028513551268,0.0004775136398185308,-0.27911255770668425,2.616384179794109,-1.1784679459259704,0
0,0.5201506977822566,0.45763287260254293,0,1,1.4220328542126481,0.5418126880108727,1.5120571872104769,-1.4030004760540842,-0.41547304848131417,0
1,-1.0494373565678867,0.15671309747794834,0,1,-1.8309142056190022,-0.10778952123439192,0.6420604539649986,-0.19718507929962625,-0.41547304848131417,0
1,-1.2456358633616547,2.3133048192042094,0,0,0.7759122876633734,0.9027028042582421,-0.8932278988211394,0.6066918518700124,1.8735116438526547,0
1,1.0106469647666765,-1.5484989615614209,0,0,-0.7844595704585058,1.4079489670045595,-1.200285569378367,-0.5991235448844456,0.3475218489633421,0
1,-1.1475366099647708,0.9090125352894348,0,0,1.3494141161854967,0.18092257176350324,0.4885316186863848,-0.5991235448844456,0.3475218489633421,0
0,-0.9513381031710029,0.0814831536967997,0,0,-0.5461211482155455,0.0726555368892928,0.18147394812915718,1.4105687830396512,4.92549123363128,1
0,0.029654430797836803,0.4074795767484438,0,1,0.3811642758234713,-0.6852137072301829,-0.023231165575661225,-0.19718507929962625,-0.41547304848131417,0
1,-0.46084183618658303,-1.2726558343638759,0,1,0.6418469251517089,-0.793480742104394,0.33500278340777095,3.4202611109637475,1.1105167464079984,0
0,-1.2456358633616547,0.45763287260254293,0,0,0.13910181573296496,0.7222577461345574,-0.17676000085427504,0.6066918518700124,-0.41547304848131417,0
0,-0.2646433293928151,-1.4983456657073217,0,1,-0.5926716213098736,-1.4430829513496588,0.07912139127674797,0.20475338628519307,0.3475218489633421,0
0,-0.16654407599593113,0.7585526477271375,0,0,-1.1065888442712564,1.4801269902540337,0.33500278340777095,-1.001062010469265,-0.41547304848131417,0
1,0.2258529375916047,-1.5735756094884705,0,0,0.36440610550951286,-0.7573917304796571,1.1538232382270446,-0.19718507929962625,0.3475218489633421,0
0,-1.0494373565678867,0.30717298504024565,1,0,-0.33571300982918245,0.18092257176350324,1.7167623009152952,-0.19718507929962625,-0.41547304848131417,0
1,-0.36274258278969906,0.6331694080918898,0,0,-0.9911436709973225,1.5162160018787705,0.590884175538794,1.0086303174548317,0.3475218489633421,0
0,0.4220514443853727,-2.275721751445858,0,1,0.2582710268544446,1.1192368740066643,0.07912139127674797,-1.001062010469265,-0.41547304848131417,0
1,0.12775368419472077,-0.6958929320417363,0,1,-1.6223680861564125,-1.5874389978486068,-0.8932278988211394,1.0086303174548317,-0.41547304848131417,0
0,-0.9513381031710029,0.0814831536967997,0,0,-0.1197188146714998,-0.17996754448386618,-1.7632246320666176,-1.001062010469265,1.1105167464079984,0
0,0.3239521909884887,-1.0720426509474794,0,0,-0.5703273942245963,0.613990711260347,0.027945112850543373,-0.5991235448844456,0.3475218489633421,0
1,0.4220514443853727,1.009319126997633,0,0,-0.32267887736277046,-0.7213027188549204,-1.7632246320666176,-1.001062010469265,-0.41547304848131417,0
0,0.8144484579729085,-0.2946665652089435,0,1,0.0311047181541231,0.43354565313666227,0.18147394812915718,-0.19718507929962625,-0.41547304848131417,0
0,1.1087462181635603,1.059472422851732,0,1,0.7554300795018692,-1.5513499862238698,0.4373553402601802,1.8125072486244704,0.3475218489633421,0
0,-0.06844482259904716,-1.372962426072074,0,1,0.31413159456763834,-0.9017477769786048,-0.7908753419687302,-1.001062010469265,-0.41547304848131417,0
1,-0.657040342980351,-0.19435997350074533,0,0,0.4090945596800682,1.2635929205056116,-1.0467567340997532,0.6066918518700124,1.1105167464079984,0
